typeID,groupID,typeName,typeID
73750,1975,Gallente Navy Harbor S01b,73750
73751,1975,Gallente Navy Harbor M01b,73751
73752,1975,Gallente Navy Harbor L01b,73752
73753,1975,Gallente Navy Harbor XL01b,73753
73754,1975,Caldari Navy Harbor S01b,73754
73755,1975,Caldari Navy Harbor M01b,73755
73756,1975,Caldari Navy Harbor L01b,73756
73757,1975,Caldari Navy Harbor XL01b,73757
73758,1975,Gallente Navy Harbor S01c,73758
73759,1975,Gallente Navy Harbor M01c,73759
73760,1975,Gallente Navy Harbor L01c,73760
73761,1975,Gallente Navy Harbor XL01c,73761
73762,1975,Caldari Navy Harbor S01c,73762
73763,1975,Caldari Navy Harbor M01c,73763
73764,1975,Caldari Navy Harbor L01c,73764
73765,1975,Caldari Navy Harbor XL01c,73765
73766,1975,Gallente Navy Harbor S01d,73766
73767,1975,Gallente Navy Harbor M01d,73767
73768,1975,Gallente Navy Harbor L01d,73768
73769,1975,Gallente Navy Harbor XL01d,73769
73770,1975,Caldari Navy Harbor S01d,73770
73771,1975,Caldari Navy Harbor M01d,73771
73772,1975,Caldari Navy Harbor L01d,73772
73773,1975,Caldari Navy Harbor XL01d,73773
73774,1975,Gallente Navy Harbor S01e,73774
73775,1975,Gallente Navy Harbor M01e,73775
73776,1975,Gallente Navy Harbor L01e,73776
73777,1975,Gallente Navy Harbor XL01e,73777
73778,1975,Caldari Navy Harbor S01e,73778
73779,1975,Caldari Navy Harbor M01e,73779
73780,1975,Caldari Navy Harbor L01e,73780
73781,1975,Caldari Navy Harbor XL01e,73781
73783,227,Amarr Ops Center Spawner (DO NOT TRANSLATE),73783
73784,227,Minmatar Ops Center Spawner (DO NOT TRANSLATE),73784
73785,227,Caldari Ops Center Spawner (DO NOT TRANSLATE),73785
73786,227,Gallente Ops Center Spawner (DO NOT TRANSLATE),73786
73787,485,Naglfar Fleet Issue,73787
73789,420,Coercer Navy Issue,73789
73790,485,Revelation Navy Issue,73790
73792,485,Moros Navy Issue,73792
73793,485,Phoenix Navy Issue,73793
73794,420,Thrasher Fleet Issue,73794
73795,420,Cormorant Navy Issue,73795
73796,420,Catalyst Navy Issue,73796
73797,4431,Imperial Officer Battleship,73797
73798,4434,Republic Officer Battleship,73798
73799,4432,State Officer Battleship,73799
73800,4433,Federation Officer Battleship,73800
73801,227,Amarr Rendezvous Point Spawner (DO NOT TRANSLATE),73801
73802,227,Minmatar Rendezvous Point Spawner (DO NOT TRANSLATE),73802
73803,227,Caldari Rendezvous Point Spawner (DO NOT TRANSLATE),73803
73804,227,Gallente Rendezvous Point Spawner (DO NOT TRANSLATE),73804
73807,227,Amarr Rendezvous Point Officer Spawner (DO NOT TRANSLATE),73807
73808,227,Minmatar Rendezvous Point Officer Spawner (DO NOT TRANSLATE),73808
73809,227,Caldari Rendezvous Point Officer Spawner (DO NOT TRANSLATE),73809
73810,227,Gallente Rendezvous Point Officer Spawner (DO NOT TRANSLATE),73810
73811,186,Blood Raider Dreadnought Wreck,73811
73838,1950,Magnate Navy Issue Semiotique Superluminal SKIN,73838
73839,1950,Heron Navy Issue Semiotique Superluminal SKIN,73839
73840,1950,Imicus Navy Issue Semiotique Superluminal SKIN,73840
73841,1950,Probe Fleet Issue Semiotique Superluminal SKIN,73841
73842,1975,Amarr Station State Large,73842
73843,1975,Amarr Gate State Medium,73843
73844,1975,Caldari Station State Large,73844
73845,1975,Caldari Gate State Medium,73845
73846,1975,Gallente Station State Large,73846
73847,1975,Gallente Gate State Medium,73847
73848,1975,Minmatar Station State Large,73848
73849,1975,Minmatar Gate State Medium,73849
73854,4494,Amarr Control Zone B,73854
73855,4494,Amarr Control Zone C,73855
73856,4494,Minmatar Control Zone B,73856
73857,4494,Minmatar Control Zone C,73857
73858,4494,Caldari Control Zone B,73858
73859,4494,Caldari Control Zone C,73859
73860,4494,Gallente Control Zone B,73860
73861,4494,Gallente Control Zone C,73861
73864,186,Revelation Navy Issue Wreck,73864
73865,186,Phoenix Navy Issue Wreck,73865
73866,186,Naglfar Fleet Issue Wreck,73866
73868,186,Moros Navy Issue Wreck,73868
73869,1950,Cyclone Fleet Issue Snowline Bladeracer SKIN,73869
73870,1950,Ferox Navy Issue Steel Cardinal SKIN,73870
73871,1950,Myrmidon Navy Issue Inner Zone Vanguard SKIN,73871
73872,1950,Prophecy Navy Issue Crown and Swords SKIN,73872
73873,1950,Caldari Navy Hookbill Versus Blueforce SKIN,73873
73874,1950,Ferox Navy Issue Versus Blueforce SKIN,73874
73875,1950,Imperial Navy Slicer Versus Blueforce SKIN,73875
73876,1950,Prophecy Navy Issue Versus Blueforce SKIN,73876
73877,1950,Federation Navy Comet Versus Redforce SKIN,73877
73878,1950,Myrmidon Navy Issue Versus Redforce SKIN,73878
73879,1950,Republic Fleet Firetail Versus Redforce SKIN,73879
73880,1950,Cyclone Fleet Issue Versus Redforce SKIN,73880
73909,6,Sun A0 (Disrupted Blue Small),73909
73910,1220,Elite Infomorph Psychology,73910
73911,7,Planet (Scorched Barren),73911
73912,274,Advanced Contracting,73912
73917,1975,Amarr Navy Small Hologram 01a,73917
73918,1975,Amarr Navy Small Structure 01a,73918
73919,1975,Amarr Navy Small Structure 02a,73919
73920,1975,Amarr Navy Small Structure 03a,73920
73921,1975,Amarr Navy Small Structure 04a,73921
73922,1975,Amarr Navy Small Structure 05a,73922
73923,1975,Amarr Navy Small Structure 06a,73923
73924,1975,Amarr Navy Small Structure 07a,73924
73925,1975,Amarr Navy Medium Structure 01a,73925
73926,1975,Amarr Navy Medium Structure 02a,73926
73927,1975,Amarr Navy Medium Structure 03a,73927
73928,1975,Amarr Navy Medium Structure 04a,73928
73929,1975,Amarr Navy Medium Structure 05a,73929
73930,1975,Caldari Navy Small Hologram 01a,73930
73931,1975,Caldari Navy Small Structure 01a,73931
73932,1975,Caldari Navy Small Structure 02a,73932
73933,1975,Caldari Navy Small Structure 03a,73933
73934,1975,Caldari Navy Small Structure 04a,73934
73935,1975,Caldari Navy Small Structure 05a,73935
73936,1975,Caldari Navy Small Structure 06a,73936
73937,1975,Caldari Navy Small Structure 07a,73937
73938,1975,Caldari Navy Medium Structure 01a,73938
73939,1975,Caldari Navy Medium Structure 02a,73939
73940,1975,Caldari Navy Medium Structure 03a,73940
73941,1975,Caldari Navy Medium Structure 04a,73941
73942,1975,Caldari Navy Medium Structure 05a,73942
73943,1975,Gallente Navy Small Hologram 01a,73943
73944,1975,Gallente Navy Small Structure 01a,73944
73945,1975,Gallente Navy Small Structure 02a,73945
73946,1975,Gallente Navy Small Structure 03a,73946
73947,1975,Gallente Navy Small Structure 04a,73947
73948,1975,Gallente Navy Small Structure 05a,73948
73949,1975,Gallente Navy Small Structure 06a,73949
73950,1975,Gallente Navy Small Structure 07a,73950
73951,1975,Gallente Navy Medium Structure 01a,73951
73952,1975,Gallente Navy Medium Structure 02a,73952
73953,1975,Gallente Navy Medium Structure 03a,73953
73954,1975,Gallente Navy Medium Structure 04a,73954
73955,1975,Gallente Navy Medium Structure 05a,73955
73956,1975,Minmatar Fleet Small Hologram 01a,73956
73957,1975,Minmatar Fleet Small Structure 01a,73957
73958,1975,Minmatar Fleet Small Structure 02a,73958
73959,1975,Minmatar Fleet Small Structure 03a,73959
73960,1975,Minmatar Fleet Small Structure 04a,73960
73961,1975,Minmatar Fleet Small Structure 05a,73961
73962,1975,Minmatar Fleet Small Structure 06a,73962
73963,1975,Minmatar Fleet Small Structure 07a,73963
73964,1975,Minmatar Fleet Medium Structure 01a,73964
73965,1975,Minmatar Fleet Medium Structure 02a,73965
73966,1975,Minmatar Fleet Medium Structure 03a,73966
73967,1975,Minmatar Fleet Medium Structure 04a,73967
73968,1975,Minmatar Fleet Medium Structure 05a,73968
73972,487,Catalyst Navy Issue Blueprint,73972
73973,487,Coercer Navy Issue Blueprint,73973
73974,1975,Amarr Navy ring 55k 01a,73974
73975,1975,Amarr Navy ring 55k 01b,73975
73976,1975,Amarr Navy ring 55k 01c,73976
73977,1975,Amarr Navy ring 55k 01d,73977
73978,487,Cormorant Navy Issue Blueprint,73978
73979,487,Thrasher Fleet Issue Blueprint,73979
73991,1975,Amarr Navy ring 35k 01a,73991
73992,1975,Amarr Navy ring 35k 01b,73992
73993,1975,Amarr Navy ring 35k 01c,73993
73994,1975,Amarr Navy ring 35k 01d,73994
73995,537,Phoenix Navy Issue Blueprint,73995
73996,537,Moros Navy Issue Blueprint,73996
73999,537,Naglfar Fleet Issue Blueprint,73999
74000,537,Revelation Navy Issue Blueprint,74000
74001,314,Military Navigation Telemetry,74001
74002,920,Turnur Aftermath,74002
74007,4471,Probe Fleet Issue Alliance Emblem,74007
74008,4471,Heron Navy Issue Alliance Emblem,74008
74009,1975,Caldari Navy Connection 01a,74009
74010,4471,Magnate Navy Issue Alliance Emblem,74010
74011,1975,Caldari Navy Connection 02a,74011
74012,1975,Caldari Navy Connection 03a,74012
74013,4471,Imicus Navy Issue Alliance Emblem,74013
74014,1975,Caldari Navy Connection 04a,74014
74015,4471,Cyclone Fleet Issue Alliance Emblem,74015
74016,1975,Caldari Navy Connection 04b,74016
74017,1975,Caldari Navy Connection 04c,74017
74018,4471,Ferox Navy Issue Alliance Emblem,74018
74019,1975,Caldari Navy Connection 04d,74019
74020,4471,Prophecy Navy Issue Alliance Emblem,74020
74021,1975,Caldari Navy Connection 05a,74021
74022,1975,Caldari Navy Connection 05b,74022
74023,4471,Myrmidon Navy Issue Alliance Emblem,74023
74024,1975,Caldari Navy Connection 05c,74024
74025,4471,Revelation Navy Issue Alliance Emblem,74025
74026,1975,Caldari Navy Platform 01a,74026
74027,1975,Caldari Navy Platform 02a,74027
74028,4471,Moros Navy Issue Alliance Emblem,74028
74029,4471,Phoenix Navy Issue Alliance Emblem,74029
74030,4471,Naglfar Fleet Issue Alliance Emblem,74030
74031,4471,Coercer Navy Issue Alliance Emblem,74031
74032,4471,Cormorant Navy Issue Alliance Emblem,74032
74033,4471,Catalyst Navy Issue Alliance Emblem,74033
74034,4471,Thrasher Fleet Issue Alliance Emblem,74034
74035,4471,Probe Fleet Issue Corporation Emblem,74035
74036,4471,Heron Navy Issue Corporation Emblem,74036
74037,4471,Magnate Navy Issue Corporation Emblem,74037
74038,4471,Imicus Navy Issue Corporation Emblem,74038
74039,4471,Cyclone Fleet Issue Corporation Emblem,74039
74040,4471,Ferox Navy Issue Corporation Emblem,74040
74041,4471,Prophecy Navy Issue Corporation Emblem,74041
74042,4471,Myrmidon Navy Issue Corporation Emblem,74042
74043,4471,Revelation Navy Issue Corporation Emblem,74043
74044,4471,Moros Navy Issue Corporation Emblem,74044
74045,4471,Phoenix Navy Issue Corporation Emblem,74045
74046,4471,Naglfar Fleet Issue Corporation Emblem,74046
74047,4471,Coercer Navy Issue Corporation Emblem,74047
74048,4471,Cormorant Navy Issue Corporation Emblem,74048
74049,4471,Catalyst Navy Issue Corporation Emblem,74049
74050,4471,Thrasher Fleet Issue Corporation Emblem,74050
74051,1975,Minmatar Fleet Connection 01a,74051
74052,1975,Minmatar Fleet Connection 01b,74052
74053,1975,Minmatar Fleet Connection 01c,74053
74054,1975,Minmatar Fleet Connection 01d,74054
74055,1975,Minmatar Fleet Connection 02a,74055
74056,1975,Minmatar Fleet Connection 02b,74056
74057,1975,Minmatar Fleet Connection 02c,74057
74058,1975,Minmatar Fleet Connection 03a,74058
74059,1975,Minmatar Fleet Connection 03b,74059
74060,1975,Minmatar Fleet Connection 03c,74060
74061,1975,Minmatar Fleet Connection 04a,74061
74062,1975,Minmatar Fleet Connection 04b,74062
74063,1975,Minmatar Fleet Platform 01a,74063
74064,1975,Minmatar Fleet Platform 02a,74064
74065,1975,Non-interactable Moros Navy Issue(do not translate),74065
74066,1975,Non-interactable Catalyst Navy Issue(do not translate),74066
74067,1975,Non-interactable Myrmidon Navy Issue(do not translate),74067
74082,1975,Gallente Navy Connection 01a,74082
74083,1975,Gallente Navy Connection 01b,74083
74084,1975,Gallente Navy Connection 02a,74084
74085,1975,Gallente Navy Connection 02b,74085
74086,1975,Gallente Navy Connection 03a,74086
74087,1975,Gallente Navy Connection 03b,74087
74088,1975,Gallente Navy Connection 04a,74088
74089,1975,Gallente Navy Connection 04b,74089
74090,1975,Gallente Navy Connection 04c,74090
74091,1975,Gallente Navy Connection 05a,74091
74092,1975,Gallente Navy Connection 05b,74092
74093,1975,Gallente Navy Connection 06a,74093
74094,1975,Gallente Navy Connection 07a,74094
74095,1975,Gallente Navy Connection 07b,74095
74096,1975,Gallente Navy Connection 07c,74096
74097,1975,Gallente Navy Connection 08a,74097
74098,1975,Gallente Navy Connection 08b,74098
74099,1975,Gallente Navy Connection 08c,74099
74100,1975,Gallente Navy Hub 01a,74100
74101,1975,Gallente Navy Hub 01b,74101
74102,1975,Gallente Navy Hub 02a,74102
74107,226,Federation Navy Infrastructure Hub,74107
74110,1950,Cormorant Navy Issue Sukuuvestaa SKIN,74110
74111,1950,Thrasher Fleet Issue Justice SKIN,74111
74112,1950,Catalyst Navy Issue Aliastra SKIN,74112
74113,1950,Coercer Navy Issue Purity of the Throne SKIN,74113
74114,4098,Navy Destroyers Expert System,74114
74115,1950,Praxis Tercio Rojo SKIN,74115
74116,1950,Sunesis Tercio Rojo SKIN,74116
74117,1950,Gnosis Tercio Rojo SKIN,74117
74118,1950,Capsule Tercio Rojo SKIN,74118
74120,1971,"Proving Damage, HP, Prop Mod and Overheating Bonus (Do not translate)",74120
74121,1950,Coercer Glittering Dream SKIN,74121
74123,1950,Coercer Aspirant Enforcer SKIN,74123
74124,1950,Coercer Semiotique Sports SKIN,74124
74125,1950,Cormorant  Glittering Dream SKIN,74125
74126,1950,Cormorant  Aspirant Enforcer SKIN,74126
74127,1950,Cormorant  Semiotique Sports SKIN,74127
74128,1950,Catalyst Glittering Dream SKIN,74128
74129,1950,Catalyst Aspirant Enforcer SKIN,74129
74130,1950,Catalyst Semiotique Sports SKIN,74130
74131,1950,Thrasher Glittering Dream SKIN,74131
74132,1950,Thrasher Aspirant Enforcer SKIN,74132
74133,1950,Thrasher Semiotique Sports SKIN,74133
74141,324,Geri,74141
74143,1950,Cruor Aurora Universalis SKIN,74143
74144,1950,Worm Aurora Universalis SKIN,74144
74145,1950,Succubus Aurora Universalis SKIN,74145
74146,1950,Dramiel Aurora Universalis SKIN,74146
74147,1950,Daredevil Aurora Universalis SKIN,74147
74148,1950,Astero Aurora Universalis SKIN,74148
74149,1950,Skybreaker Aurora Universalis SKIN,74149
74150,1950,Damavik Aurora Universalis SKIN,74150
74151,1950,Garmur Aurora Universalis SKIN,74151
74152,1950,Sacrilege Aurora Universalis SKIN,74152
74153,1950,Cerberus Aurora Universalis SKIN,74153
74154,1950,Muninn Aurora Universalis SKIN,74154
74155,1950,Armageddon Aurora Universalis SKIN,74155
74156,1950,Scorpion Aurora Universalis SKIN,74156
74157,1950,Dominix Aurora Universalis SKIN,74157
74158,1950,Typhoon Aurora Universalis SKIN,74158
74159,226,Gallente Federation Stargate Construction,74159
74160,1950,Ishtar Aurora Universalis SKIN,74160
74161,303,Expired Extended 'Brainfreeze' Cerebral Accelerator,74161
74162,303,Expired Potent 'Brainfreeze' Cerebral Accelerator,74162
74163,303,Expired Basic 'Brainfreeze' Cerebral Accelerator,74163
74199,303,Expired Wightstorm Sunyata Booster I,74199
74200,303,Expired Wightstorm Sunyata Booster II,74200
74201,303,Expired Wightstorm Sunyata Booster III,74201
74202,303,Expired Wightstorm Nirvana Booster I,74202
74203,303,Expired Wightstorm Nirvana Booster II,74203
74204,303,Expired Wightstorm Nirvana Booster III,74204
74205,303,Expired Wightstorm Rapture Booster I,74205
74206,303,Expired Wightstorm Rapture Booster II,74206
74207,303,Expired Wightstorm Rapture Booster III,74207
74208,303,Expired Wightstorm Cetana Booster I,74208
74209,303,Expired Wightstorm Cetana Booster II,74209
74210,303,Expired Wightstorm Cetana Booster III,74210
74211,303,Expired Wightstorm Vitarka Booster I,74211
74212,303,Expired Wightstorm Vitarka Booster II,74212
74213,303,Expired Wightstorm Vitarka Booster III,74213
74214,303,Expired Wightstorm Manasikara Booster I,74214
74215,303,Expired Wightstorm Manasikara Booster II,74215
74216,303,Expired Wightstorm Manasikara Booster III,74216
74255,353,QA Survey Scanner,74255
74256,353,QA Miner,74256
74257,303,Expired Wightstorm Sunyata Booster IV,74257
74258,303,Expired Wightstorm Nirvana Booster IV,74258
74259,303,Expired Wightstorm Rapture Booster IV,74259
74260,303,Expired Wightstorm Cetana Booster IV,74260
74261,303,Expired Wightstorm Vitarka Booster IV,74261
74262,303,Expired Wightstorm Manasikara Booster IV,74262
74316,358,Bestla,74316
74385,500,Reserved for future firework use (DO NOT TRANSLATE),74385
74386,500,Yoiul's Ascent Firework,74386
74387,1194,Yoiul's Ascent Firework Crate,74387
74391,1975,Non-interactable Phoenix Navy Issue (do not translate),74391
74397,15,Minmatar Trade Post (Damaged),74397
74406,1975,Invisible Cloud - Disallow Cloaking 500KM,74406
74426,4072,Expired DNCR-05H Highsec Ice Storm Filament,74426
74427,4072,Expired DNNR-01L Lowsec Ice Storm Filament,74427
74428,4072,Expired DSHR-01H Highsec Ice Storm Filament,74428
74429,4072,Expired PRNCR-10H Highsec Ice Storm Filament,74429
74430,4072,Expired RDLF-10L Lowsec Ice Storm Filament,74430
74431,4072,Expired VXN-01N Nullsec Ice Storm Filament,74431
74432,4072,Expired BLTZN-05L Lowsec Ice Storm Filament,74432
74433,4072,Expired CMT-05N Nullsec Ice Storm Filament,74433
74434,4072,Expired CPD-10N Nullsec Ice Storm Filament,74434
74448,1122,QA Salvager,74448
74449,1194,Expired Ice Storm Filaments Crate,74449
74500,4098,Winter Nexus Expert System,74500
74520,1971,"Proving HP, Remote Rep Impedance, and Overheating Bonus (Do not translate)",74520
74521,4513,Mordunium,74521
74522,4513,Plum Mordunium,74522
74523,4513,Prize Mordunium,74523
74524,4513,Plunder Mordunium,74524
74525,4514,Ytirium,74525
74526,4514,Bootleg Ytirium,74526
74527,4514,Firewater Ytirium,74527
74528,4514,Moonshine Ytirium,74528
74529,4515,Eifyrium,74529
74530,4515,Doped Eifyrium,74530
74531,4515,Boosted Eifyrium,74531
74532,4515,Augmented Eifyrium,74532
74533,4516,Ducinium,74533
74534,4516,Noble Ducinium,74534
74535,4516,Royal Ducinium,74535
74536,4516,Imperial Ducinium,74536
74686,1975,Fortified Sansha Elevator (Winter Nexus music) (DO NOT TRANSLATE),74686
74884,4471,Adrestia Alliance Emblem,74884
74885,4471,Anathema Alliance Emblem,74885
74886,4471,Arazu Alliance Emblem,74886
74887,4471,Arbitrator Alliance Emblem,74887
74888,4471,Ares Alliance Emblem,74888
74889,4471,Armageddon Alliance Emblem,74889
74890,4471,Ashimmu Alliance Emblem,74890
74891,4471,Augoror Alliance Emblem,74891
74892,4471,Augoror Navy Issue Alliance Emblem,74892
74893,4471,Basilisk Alliance Emblem,74893
74894,4471,Bellicose Alliance Emblem,74894
74895,4471,Bestla Alliance Emblem,74895
74896,4471,Bifrost Alliance Emblem,74896
74897,4471,Blackbird Alliance Emblem,74897
74898,4471,Broadsword Alliance Emblem,74898
74899,4471,Buzzard Alliance Emblem,74899
