typeID,typeName,volume
85870,Glorified Gravid Medium Armor Repairer Mutaplasmid Blueprint,0.1
85871,Glorified Unstable Medium Armor Repairer Mutaplasmid Blueprint,0.1
85872,Glorified Decayed Large Armor Plate Mutaplasmid Blueprint,0.1
85873,Glorified Gravid Large Armor Plate Mutaplasmid Blueprint,0.1
85874,Glorified Unstable Large Armor Plate Mutaplasmid Blueprint,0.1
85875,Glorified Decayed Large Armor Repairer Mutaplasmid Blueprint,0.1
85876,Vermillion Seal Satin - Limited,0.1
85877,Midnight Mass Satin - Limited,0.1
85878,Golden Nova Metallic - Limited,0.1
85879,Infinite Cyclones - Limited,0.1
85880,Deathless Research Superior Consignment,1
85929,Thanatos Arkombine Arisen SKIN,0.01
85930,Archon Arkombine Arisen SKIN,0.01
85931,Chimera Arkombine Arisen SKIN,0.01
85932,Nidhoggur Arkombine Arisen SKIN,0.01
85934,Vibrant Truth Matte - Unlimited,0.1
85935,Crystal Glaze Satin - Unlimited,0.1
85936,Incursive Ink Satin - Unlimited,0.1
85938,Winterâ€™s Pale Gloss - Unlimited,0.1
85939,Electroplated Wish Metallic - Unlimited,0.1
85940,Glorified Decayed 1MN Afterburner Mutaplasmid Blueprint,0.1
85941,Glorified Gravid 1MN Afterburner Mutaplasmid Blueprint,0.1
85942,Glorified Unstable 1MN Afterburner Mutaplasmid Blueprint,0.1
85943,Glorified Gravid 100MN Afterburner Mutaplasmid Blueprint,0.1
85944,Glorified Unstable 500MN Microwarpdrive Mutaplasmid Blueprint,0.1
85945,Glorified Decayed 10000MN Afterburner Mutaplasmid Blueprint,0.1
85946,Glorified Gravid 10000MN Afterburner Mutaplasmid Blueprint,0.1
85947,Glorified Unstable 10000MN Afterburner Mutaplasmid Blueprint,0.1
85948,Glorified Decayed 50000MN Microwarpdrive Mutaplasmid Blueprint,0.1
85949,Glorified Gravid 50000MN Microwarpdrive Mutaplasmid Blueprint,0.1
85950,Glorified Unstable 50000MN Microwarpdrive Mutaplasmid Blueprint,0.1
85951,Glorified Decayed 5MN Microwarpdrive Mutaplasmid Blueprint,0.1
85952,Glorified Gravid 5MN Microwarpdrive Mutaplasmid Blueprint,0.1
85953,Glorified Unstable 5MN Microwarpdrive Mutaplasmid Blueprint,0.1
85954,Glorified Decayed 10MN Afterburner Mutaplasmid Blueprint,0.1
85955,Glorified Gravid 10MN Afterburner Mutaplasmid Blueprint,0.1
85956,Glorified Unstable 10MN Afterburner Mutaplasmid Blueprint,0.1
85957,Glorified Decayed 50MN Microwarpdrive Mutaplasmid Blueprint,0.1
85958,Glorified Gravid 50MN Microwarpdrive Mutaplasmid Blueprint,0.1
85959,Glorified Unstable 50MN Microwarpdrive Mutaplasmid Blueprint,0.1
85960,Glorified Decayed 100MN Afterburner Mutaplasmid Blueprint,0.1
85961,Glorified Unstable 100MN Afterburner Mutaplasmid Blueprint,0.1
85962,Glorified Decayed 500MN Microwarpdrive Mutaplasmid Blueprint,0.1
85963,Glorified Gravid 500MN Microwarpdrive Mutaplasmid Blueprint,0.1
85964,Cynabal Luminae Polaris SKIN,0.01
85965,Daredevil Luminae Polaris SKIN,0.01
85966,Vigilant Luminae Polaris SKIN,0.01
85967,Vindicator Luminae Polaris SKIN,0.01
85968,Vendetta Luminae Polaris SKIN,0.01
85969,Vehement Luminae Polaris SKIN,0.01
85970,Revenant Luminae Polaris SKIN,0.01
85971,Tholos Luminae Polaris SKIN,0.01
85972,Cenotaph Luminae Polaris SKIN,0.01
85973,Glorified Decayed Damage Control Mutaplasmid Blueprint,0.1
85974,Glorified Gravid Assault Damage Control Mutaplasmid Blueprint,0.1
85975,Glorified Unstable Assault Damage Control Mutaplasmid Blueprint,0.1
85976,Glorified Gravid Damage Control Mutaplasmid Blueprint,0.1
85977,Glorified Unstable Damage Control Mutaplasmid Blueprint,0.1
85978,Glorified Decayed Assault Damage Control Mutaplasmid Blueprint,0.1
85979,CONCORD Victory SKIN,0.01
85980,'Seneschal' Mercenary Den,50
85981,Glorified Decayed Small Cap Battery Mutaplasmid Blueprint,
85982,Glorified Gravid Small Cap Battery Mutaplasmid Blueprint,
85983,Glorified Unstable Small Cap Battery Mutaplasmid Blueprint,
85984,Glorified Gravid Medium Energy Neutralizer Mutaplasmid Blueprint,
85985,Glorified Decayed Heavy Energy Nosferatu Mutaplasmid Blueprint,
85986,Glorified Decayed Capital Energy Neutralizer Mutaplasmid Blueprint,
85987,Glorified Gravid Capital Energy Neutralizer Mutaplasmid Blueprint,
85988,Glorified Unstable Capital Energy Neutralizer Mutaplasmid Blueprint,
85989,Glorified Decayed Capital Energy Nosferatu Mutaplasmid Blueprint,
85990,Glorified Gravid Capital Energy Nosferatu Mutaplasmid Blueprint,
85991,Glorified Unstable Capital Energy Nosferatu Mutaplasmid Blueprint,
85992,Glorified Decayed Small Energy Neutralizer Mutaplasmid Blueprint,
85993,Glorified Gravid Small Energy Neutralizer Mutaplasmid Blueprint,
85994,Glorified Unstable Small Energy Neutralizer Mutaplasmid Blueprint,
85995,Glorified Decayed Small Energy Nosferatu Mutaplasmid Blueprint,
85996,Glorified Gravid Small Energy Nosferatu Mutaplasmid Blueprint,
85997,Glorified Unstable Small Energy Nosferatu Mutaplasmid Blueprint,
85998,Glorified Decayed Medium Cap Battery Mutaplasmid Blueprint,
85999,Glorified Gravid Medium Cap Battery Mutaplasmid Blueprint,
86000,Glorified Unstable Medium Cap Battery Mutaplasmid Blueprint,
86001,Glorified Decayed Medium Energy Neutralizer Mutaplasmid Blueprint,
86002,Glorified Unstable Medium Energy Neutralizer Mutaplasmid Blueprint,
86003,Glorified Decayed Medium Energy Nosferatu Mutaplasmid Blueprint,
86004,Glorified Gravid Medium Energy Nosferatu Mutaplasmid Blueprint,
86005,Glorified Unstable Medium Energy Nosferatu Mutaplasmid Blueprint,
86006,Glorified Decayed Large Cap Battery Mutaplasmid Blueprint,
86007,Glorified Gravid Large Cap Battery Mutaplasmid Blueprint,
86008,Glorified Unstable Large Cap Battery Mutaplasmid Blueprint,
86009,Glorified Decayed Heavy Energy Neutralizer Mutaplasmid Blueprint,
86010,Glorified Gravid Heavy Energy Neutralizer Mutaplasmid Blueprint,
86011,Glorified Unstable Heavy Energy Neutralizer Mutaplasmid Blueprint,
86012,Glorified Gravid Heavy Energy Nosferatu Mutaplasmid Blueprint,
86013,Glorified Unstable Heavy Energy Nosferatu Mutaplasmid Blueprint,
86016,Glorified Decayed Small Shield Booster Mutaplasmid Blueprint,0.1
86017,Glorified Gravid Small Shield Booster Mutaplasmid Blueprint,0.1
86018,Glorified Unstable Small Shield Booster Mutaplasmid Blueprint,0.1
86019,Glorified Decayed Large Shield Booster Mutaplasmid Blueprint,0.1
86020,Glorified Gravid X-Large Shield Booster Mutaplasmid Blueprint,0.1
86021,Glorified Unstable X-Large Shield Booster Mutaplasmid Blueprint,0.1
86022,Glorified Unstable X-Large Ancillary Shield Booster Mutaplasmid Blueprint,0.1
86023,Glorified Decayed Capital Shield Booster Mutaplasmid Blueprint,0.1
86024,Glorified Gravid Capital Shield Booster Mutaplasmid Blueprint,0.1
86025,Glorified Unstable Capital Shield Booster Mutaplasmid Blueprint,0.1
86026,Glorified Unstable Capital Ancillary Shield Booster Mutaplasmid Blueprint,0.1
86027,Glorified Decayed Small Shield Extender Mutaplasmid Blueprint,0.1
86028,Glorified Gravid Small Shield Extender Mutaplasmid Blueprint,0.1
86029,Glorified Unstable Small Shield Extender Mutaplasmid Blueprint,0.1
86030,Glorified Decayed Medium Shield Booster Mutaplasmid Blueprint,0.1
86031,Glorified Gravid Medium Shield Booster Mutaplasmid Blueprint,0.1
86032,Glorified Unstable Medium Shield Booster Mutaplasmid Blueprint,0.1
86033,Glorified Decayed Medium Shield Extender Mutaplasmid Blueprint,0.1
86034,Glorified Gravid Medium Shield Extender Mutaplasmid Blueprint,0.1
86035,Glorified Unstable Medium Shield Extender Mutaplasmid Blueprint,0.1
86036,Glorified Unstable Medium Ancillary Shield Booster Mutaplasmid Blueprint,0.1
86037,Glorified Gravid Large Shield Booster Mutaplasmid Blueprint,0.1
86038,Glorified Unstable Large Shield Booster Mutaplasmid Blueprint,0.1
86039,Glorified Decayed Large Shield Extender Mutaplasmid Blueprint,0.1
86040,Glorified Gravid Large Shield Extender Mutaplasmid Blueprint,0.1
86041,Glorified Unstable Large Shield Extender Mutaplasmid Blueprint,0.1
86042,Glorified Unstable Large Ancillary Shield Booster Mutaplasmid Blueprint,0.1
86043,Glorified Decayed X-Large Shield Booster Mutaplasmid Blueprint,0.1
86044,Glorified Decayed Stasis Webifier Mutaplasmid Blueprint,0.1
86045,Glorified Gravid Stasis Webifier Mutaplasmid Blueprint,0.1
86046,Glorified Unstable Stasis Webifier Mutaplasmid Blueprint,0.1
86047,Glorified Decayed Warp Disruptor Mutaplasmid Blueprint,0.1
86048,Glorified Gravid Warp Disruptor Mutaplasmid Blueprint,0.1
86049,Glorified Unstable Warp Disruptor Mutaplasmid Blueprint,0.1
86050,Glorified Gravid Warp Scrambler Mutaplasmid Blueprint,0.1
86051,Glorified Unstable Warp Scrambler Mutaplasmid Blueprint,0.1
86052,Glorified Decayed Heavy Warp Disruptor Mutaplasmid Blueprint,0.1
86053,Glorified Gravid Heavy Warp Disruptor Mutaplasmid Blueprint,0.1
86054,Glorified Unstable Heavy Warp Disruptor Mutaplasmid Blueprint,0.1
86055,Glorified Decayed Heavy Warp Scrambler Mutaplasmid Blueprint,0.1
86056,Glorified Gravid Heavy Warp Scrambler Mutaplasmid Blueprint,0.1
86057,Glorified Unstable Heavy Warp Scrambler Mutaplasmid Blueprint,0.1
86058,Glorified Decayed Warp Scrambler Mutaplasmid Blueprint,0.1
86059,Glorified Decayed Ballistic Control System Mutaplasmid Blueprint,0.1
86060,Glorified Gravid Ballistic Control System Mutaplasmid Blueprint,0.1
86061,Glorified Unstable Ballistic Control System Mutaplasmid Blueprint,0.1
86062,Glorified Gravid Magnetic Field Stabilizer Mutaplasmid Blueprint,0.1
86063,Glorified Unstable Magnetic Field Stabilizer Mutaplasmid Blueprint,0.1
86064,Glorified Decayed Siege Module Mutaplasmid Blueprint,0.1
86065,Glorified Gravid Siege Module Mutaplasmid Blueprint,0.1
86066,Glorified Unstable Siege Module Mutaplasmid Blueprint,0.1
86067,Glorified Decayed Vorton Tuning System Mutaplasmid Blueprint,0.1
86068,Glorified Gravid Vorton Tuning System Mutaplasmid Blueprint,0.1
86069,Glorified Unstable Vorton Tuning System Mutaplasmid Blueprint,0.1
86070,Glorified Decayed Entropic Radiation Sink Mutaplasmid Blueprint,0.1
86071,Glorified Gravid Entropic Radiation Sink Mutaplasmid Blueprint,0.1
86072,Glorified Unstable Entropic Radiation Sink Mutaplasmid Blueprint,0.1
86073,Glorified Decayed Gyrostabilizer Mutaplasmid Blueprint,0.1
86074,Glorified Gravid Gyrostabilizer Mutaplasmid Blueprint,0.1
86075,Glorified Unstable Gyrostabilizer Mutaplasmid Blueprint,0.1
86076,Glorified Decayed Heat Sink Mutaplasmid Blueprint,0.1
86077,Glorified Gravid Heat Sink Mutaplasmid Blueprint,0.1
86078,Glorified Unstable Heat Sink Mutaplasmid Blueprint,0.1
86079,Glorified Decayed Magnetic Field Stabilizer Mutaplasmid Blueprint,0.1
86104,Edge of Cerulean Matte - Limited,0.1
86105,Circle Carmine Matte - Limited,0.1
86106,Coronal Horizon Bronze Metallic - Limited,0.1
86107,Deathless Covenant - Limited,0.1
86108,Aeon Aurora Universalis SKIN,0.01
86109,Impel Aurora Universalis SKIN,0.01
86110,Ark Aurora Universalis SKIN,0.01
86111,Wyvern Aurora Universalis SKIN,0.01
86112,Crane Aurora Universalis SKIN,0.01
86113,Rhea Aurora Universalis SKIN,0.01
86114,Nyx Aurora Universalis SKIN,0.01
86115,Viator Aurora Universalis SKIN,0.01
86116,Anshar Aurora Universalis SKIN,0.01
86117,Hel Aurora Universalis SKIN,0.01
86118,Mastodon Aurora Universalis SKIN,0.01
86119,Nomad Aurora Universalis SKIN,0.01
86120,Enforcer Aurora Universalis SKIN,0.01
86121,Pacifier Aurora Universalis SKIN,0.01
86122,Marshal Aurora Universalis SKIN,0.01
86125,Glorified Exigent Light Drone Durability Mutaplasmid Blueprint,0.1
86126,Glorified Exigent Light Drone Firepower Mutaplasmid Blueprint,0.1
86127,Glorified Exigent Light Drone Navigation Mutaplasmid Blueprint,0.1
86128,Glorified Exigent Heavy Drone Navigation Mutaplasmid Blueprint,0.1
86129,Glorified Exigent Heavy Drone Projection Mutaplasmid Blueprint,0.1
86130,Glorified Exigent Sentry Drone Durability Mutaplasmid Blueprint,0.1
86131,Glorified Exigent Sentry Drone Firepower Mutaplasmid Blueprint,0.1
86132,Glorified Exigent Sentry Drone Precision Mutaplasmid Blueprint,0.1
86133,Glorified Exigent Sentry Drone Projection Mutaplasmid Blueprint,0.1
86134,Glorified Radical Drone Damage Amplifier Mutaplasmid Blueprint,0.1
86135,Glorified Radical Fighter Support Unit Mutaplasmid Blueprint,0.1
86136,Glorified Exigent Light Drone Projection Mutaplasmid Blueprint,0.1
86137,Glorified Exigent Medium Drone Durability Mutaplasmid Blueprint,0.1
86138,Glorified Exigent Medium Drone Firepower Mutaplasmid Blueprint,0.1
86139,Glorified Exigent Medium Drone Navigation Mutaplasmid Blueprint,0.1
86140,Glorified Exigent Medium Drone Projection Mutaplasmid Blueprint,0.1
86141,Glorified Exigent Heavy Drone Durability Mutaplasmid Blueprint,0.1
86142,Glorified Exigent Heavy Drone Firepower Mutaplasmid Blueprint,0.1
86143,Lapin Fire Matte - Limited,0.1
86144,Lethal Navy Metallic - Limited,0.1
86149,Maller Shattered Paradigm SKIN,0.01
86150,Augoror Navy Issue Shattered Paradigm SKIN,0.01
86151,Pontifex Shattered Paradigm SKIN,0.01
86152,Punisher Shattered Paradigm SKIN,0.01
86153,Eos Shattered Paradigm SKIN,0.01
86154,Exequror Navy Issue Shattered Paradigm SKIN,0.01
86155,Magus Shattered Paradigm SKIN,0.01
86156,Orthrus Shattered Paradigm SKIN,0.01
86176,SCARAB Breacher Pod S Blueprint,0.01
86177,SCARAB Breacher Pod M Blueprint,0.01
86178,Medium Breacher Pod Launcher Blueprint,0.01
86179,Small Breacher Pod Launcher Blueprint,0.01
86180,'Seneschal' Mercenary Den Blueprint,0.01
86216,Stellar Surveillance Data,0.01
86227,Brand Manager,1
86260,Breacher Pod Launcher Operation,0.01
86261,Breacher Pod Clone Efficacity,0.01
86262,Breacher Pod Clone Longevity,0.01
86263,Breacher Pod Projection,0.01
86264,Breacher Pod Rapid Firing,0.01
86270,Tholos Blueprint Crate,1
86271,Cenotaph Blueprint Crate,1
86272,SCARAB Breacher Pod S Blueprint Crate,1
86273,SCARAB Breacher Pod M Blueprint Crate,1
86274,Small Breacher Pod Launcher Blueprint Crate,1
86275,Medium Breacher Pod Launcher Blueprint Crate,1
86276,'Seneschal' Mercenary Den Blueprint Crate,1
86393,Deathless Expert System,1
86413,PDN Passkey,0.01
86660,Groundbreaker Black Matte - Unlimited,0.1
86678,Corrupted Coral Matte - Unlimited,0.1
86679,Extraction White Matte - Unlimited,0.1
86680,Hacked Virtuality - Unlimited,0.1
87098,Arkombine Arisen SKINs Crate,5
87121,Crystalflake Comet - Limited,0.1
87136,Incomplete Warden Projections,0.1
87164,Final Liminality,20
87165,Sidewinder Alliance Emblem,
87166,Sidewinder Corporation Emblem,
87167,Cobra Alliance Emblem,
87168,Cobra Corporation Emblem,
87169,Python Alliance Emblem,
87170,Python Corporation Emblem,
87177,Triglavian Minor Victory,20
87179,Obsolete Observatory Resonance Key,0.1
87207,Ancillary Preservation Canister,3
87208,Prime Conservation Canister,3
87209,Demijohn-Secured Dispatch,0.1
87217,Military Stasis Pods,0.01
87222,Restricted Hyperspace Telemetry,0.01
87226,Simulated Baseliner,0.01
87235,Squall Celestial Coalescence SKIN,0.01
87236,Astero Celestial Coalescence SKIN,0.01
87237,Rokh Celestial Coalescence SKIN,0.01
87238,Sleipnir Celestial Coalescence SKIN,0.01
87239,Magus Celestial Coalescence SKIN,0.01
87258,Unrestricted Hyperspace Telemetry,0.01
87263,Jailer Datacore,0.01
87264,Fragmented Observations,0.01
87265,Gleaned Static,0.01
87266,Gleaned Correspondence,0.01
87267,Gleaned Directive,0.01
87268,Modified Sleeper Corpse,0.01
87269,Tekton Forked Packet,0.01
87273,Breaking Point Parameters,0.01
87294,Drifter Crisis,20
87307,Daredevil Resplendent Coil SKIN,0.01
87308,Vigilant Resplendent Coil SKIN,0.01
87309,Vindicator Resplendent Coil SKIN,0.01
87318,Blue Racer Cobalt Metallic - Limited,0.1
87319,Venomous Emerald Satin - Limited,0.1
87320,Serpentâ€™s Scales - Limited,0.1
87323,Navy Scan Rangefinding Array,5
87324,Navy Scan Pinpointing Array,5
87325,Navy Scan Acquisition Array,5
87326,Navy Scan Pinpointing Array Blueprint,0.01
87327,Navy Scan Acquisition Array Blueprint,0.01
87328,Navy Scan Rangefinding Array Blueprint,0.01
87333,Resplendent Coil Crate,4
87349,Imperial Navy Scanning Upgrade Blueprint Crate,1
87350,State Navy Scanning Upgrade Blueprint Crate,1
87351,Federation Navy Scanning Upgrade Blueprint Crate,1
87352,Republic Fleet Scanning Upgrade Blueprint Crate,1
87354,Beacon Datacore,0.01
87360,Spectral Vision Capture Reward Crate,3
87374,Reconstructed Spectral Vision Matar,0.1
87381,Sarathiel,15500000
87383,Sarathiel Blueprint,0.01
87389,Reconstructed Spectral Vision Gallente Prime,0.1
87390,Reconstructed Spectral Vision Torment,0.1
87391,Reconstructed Spectral Vision Annihilation,0.1
87392,Reconstructed Spectral Vision Amarr,0.1
87393,Reconstructed Spectral Vision Jita,0.1
87442,Sarathiel Alliance Emblem,
87443,Sarathiel Corporation Emblem,
87459,Tholos Zydrine Burn SKIN,0.01
87460,Hyena Zydrine Burn SKIN,0.01
87461,Cyclone Fleet Issue Zydrine Burn SKIN,0.01
87464,Drake Navy Issue Zydrine Burn SKIN,0.01
87465,Thalia Zydrine Burn SKIN,0.01
87469,Brutix Navy Issue Zydrine Burn SKIN,0.01
87493,Dominix Navy Issue Zydrine Burn SKIN,0.01
87504,Paladin Imperial Police SKIN,0.01
87505,Heretic Imperial Police SKIN,0.01
87506,Purifier Imperial Police SKIN,0.01
87507,Coercer Imperial Police SKIN,0.01
87508,Oneiros Federal Police SKIN,0.01
87509,Catalyst Federal Police SKIN,0.01
87510,Panther Republic Police SKIN,0.01
87511,Sabre Republic Police SKIN,0.01
87512,Hound Republic Police SKIN,0.01
87513,Vagabond Republic Police SKIN,0.01
87514,Thrasher Republic Police SKIN,0.01
87515,Basilisk State Police SKIN,0.01
87516,Falcon State Police SKIN,0.01
87517,Rook State Police SKIN,0.01
87519,Redeemer Khanid Cyber Knight SKIN,0.01
87520,Providence Khanid Cyber Knight SKIN,0.01
87521,Purifier Khanid Cyber Knight SKIN,0.01
87522,Sentinel Khanid Cyber Knight SKIN,0.01
87523,Deacon Khanid Cyber Knight SKIN,0.01
87524,Pontifex Khanid Cyber Knight SKIN,0.01
87525,Confessor Khanid Cyber Knight SKIN,0.01
87526,Legion Khanid Cyber Knight SKIN,0.01
87562,ORE Deep Core Strip Miner,5
87572,"Women's ""Crisis Breaker"" Drifter Plugsuit",0.1
87573,"Men's ""Crisis Breaker"" Drifter Plugsuit",0.1
87601,Ladon Forked Packet,0.1
87602,Recursive Knot,0.1
87603,Uncertainty Thread,0.1
87604,Definitive Thread,0.1
87605,Execution Command Unit,0.1
87606,Terminated Knot,0.1
87607,Dominance Command Unit,0.1
87608,Mynos Forked Packet,0.1
87618,Warden Connection Harmonics,0.1
87702,Tritanium Prospecting Array 3,5000
87703,Power Monitoring Division 1,8000
87704,Pyerite Prospecting Array 3,5000
87705,Mexallon Prospecting Array 3,5000
87706,Isogen Prospecting Array 3,5000
87707,Nocxium Prospecting Array 3,5000
87708,Zydrine Prospecting Array 3,5000
87709,Megacyte Prospecting Array 3,5000
87710,Workforce Mecha-Tooling 1,8000
87711,Expired Aegytica Volatile Booster,1
87726,Expired Vis Vitalis Volatile Booster,1
87727,Expired Balneum Volatile Booster,1
87728,Expired Theriac Volatile Booster,1
87729,Expired Mithridate Volatile Booster,1
87735,Tritanium Prospecting Array 3 Blueprint,0.01
87736,Pyerite Prospecting Array 3 Blueprint,0.01
87737,Mexallon Prospecting Array 3 Blueprint,0.01
87738,Isogen Prospecting Array 3 Blueprint,0.01
87739,Nocxium Prospecting Array 3 Blueprint,0.01
87740,Zydrine Prospecting Array 3 Blueprint,0.01
87741,Megacyte Prospecting Array 3 Blueprint,0.01
87767,Hive Hunter Green Matte - Limited,0.1
87768,Barbican Eclipse Matte - Limited,0.1
87769,Sentinel Grim Satin - Limited,0.1
87770,Sentinel Grim Satin - Unlimited,0.1
87771,Risen Flesh Satin - Limited,0.1
87772,Risen Flesh Gloss - Unlimited,0.1
87773,Risen Flesh Gloss - Limited,0.1
87774,Hive Hunter Green Matte - Unlimited,0.1
87775,Redoubt Bolt Matte - Unlimited,0.1
87776,Midnight Wormhole Matte - Limited,0.1
87777,Hive Green Matte - Limited,0.1
87778,Sleeper Seafoam Matte - Limited,0.1
87779,Precursor Bone Matte - Limited,0.1
87780,Redoubt Bolt Matte - Limited,0.1
87781,Scrutinized Cyan Matte - Limited,0.1
87782,Vidette Turquoise Satin - Limited,0.1
87783,Scrutinized Cyan Satin - Limited,0.1
87784,Conflux Mist Gloss - Limited,0.1
